city,osm_id,landuse_type,name,lat,lon,scraped_at
Gafsa,314463391,military,,34.4210418,8.7862441,2026-02-15T13:37:49.561143
Gafsa,314477543,garages,Parc municipal de gafsa,34.4210193,8.7794231,2026-02-15T13:37:49.561143
Gafsa,314781625,orchard,,34.3830704,8.8241863,2026-02-15T13:37:49.561143
Gafsa,318874601,garages,Parc Sté Elkaouafel,34.4254793,8.757039,2026-02-15T13:37:49.561143
Gafsa,319463894,forest,,34.4221935,8.8122328,2026-02-15T13:37:49.561143
Gafsa,319465645,village_green,,34.4304154,8.816833,2026-02-15T13:37:49.561143
Gafsa,319465726,village_green,,34.4300612,8.8168818,2026-02-15T13:37:49.561143
Gafsa,319465794,village_green,,34.4304885,8.8173221,2026-02-15T13:37:49.561143
Gafsa,320381793,cemetery,cimetière zarroug,34.4342155,8.7511286,2026-02-15T13:37:49.561143
Gafsa,321354395,retail,"Divers commerce (vêtement, souliers etc ..)",34.415494,8.7891338,2026-02-15T13:37:49.561143
Gafsa,321355912,retail,,34.4165523,8.7892206,2026-02-15T13:37:49.561143
Gafsa,321355998,retail,"Divers commerce (vêtement, souliers etc ..)",34.4158608,8.7891272,2026-02-15T13:37:49.561143
Gafsa,325792946,basin,Bassin d'eau SONEDE,34.4266116,8.7941443,2026-02-15T13:37:49.561143
Gafsa,325792947,basin,Bassin d'eau SONEDE,34.4269517,8.794068,2026-02-15T13:37:49.561143
Gafsa,372864044,grass,,34.4247878,8.7592582,2026-02-15T13:37:49.561143
Gafsa,459788271,industrial,,34.3964778,8.8165532,2026-02-15T13:37:49.561143
Gafsa,549930408,residential,,34.3966843,8.8124374,2026-02-15T13:37:49.561143
Gafsa,619204831,plant_nursery,,34.3936433,8.810293,2026-02-15T13:37:49.561143
Gafsa,884818459,landfill,المصب البلدي بقفصة,34.4340802,8.728514,2026-02-15T13:37:49.561143
Gafsa,1052058511,grass,,34.4275846,8.8192367,2026-02-15T13:37:49.561143
Gafsa,1052058512,grass,,34.4275872,8.8196997,2026-02-15T13:37:49.561143
Gafsa,1052058513,grass,,34.4269252,8.8196995,2026-02-15T13:37:49.561143
Gafsa,1052058514,grass,,34.4270367,8.8202388,2026-02-15T13:37:49.561143
Gafsa,1052058515,grass,,34.4274824,8.8204751,2026-02-15T13:37:49.561143
Gafsa,1122604315,cemetery,,34.4312661,8.7965523,2026-02-15T13:37:49.561143
Gafsa,1122712607,residential,,34.4534578,8.682374,2026-02-15T13:37:49.561143
Gafsa,1122712611,residential,,34.4554408,8.6803565,2026-02-15T13:37:49.561143
Gafsa,1330460030,cemetery,,34.4181469,8.7801715,2026-02-15T13:37:49.561143
Gafsa,1330460031,cemetery,,34.4183838,8.7810181,2026-02-15T13:37:49.561143
Gafsa,1330460061,grass,,34.4166397,8.7852977,2026-02-15T13:37:49.561143
Gafsa,1330460064,grass,,34.4197776,8.7845456,2026-02-15T13:37:49.561143
Gafsa,1330754150,orchard,,34.3772325,8.8164659,2026-02-15T13:37:49.561143
Gafsa,1330754151,orchard,,34.4094463,8.7918972,2026-02-15T13:37:49.561143
Gafsa,1330754152,orchard,,34.4124929,8.7872055,2026-02-15T13:37:49.561143
Gafsa,1330754156,residential,,34.4082686,8.7795755,2026-02-15T13:37:49.561143
Gafsa,1330754157,residential,,34.4105295,8.7776658,2026-02-15T13:37:49.561143
Gafsa,1364057713,residential,,34.4306618,8.8134663,2026-02-15T13:37:49.561143
Gafsa,1364059392,residential,,34.435927,8.8174872,2026-02-15T13:37:49.561143
Gafsa,1364059403,residential,,34.4429514,8.8200772,2026-02-15T13:37:49.561143
Gafsa,1429841589,industrial,,34.4151679,8.7373544,2026-02-15T13:37:49.561143
Gafsa,1429841602,industrial,YAZAKI Gafsa,34.415709,8.7392616,2026-02-15T13:37:49.561143
Gafsa,1429841605,industrial,,34.4164631,8.7413526,2026-02-15T13:37:49.561143
Gafsa,1429841614,industrial,,34.4174411,8.7382079,2026-02-15T13:37:49.561143
Gafsa,1429841618,industrial,L`Art De Béton Gafsa,34.4184287,8.7364314,2026-02-15T13:37:49.561143
Gafsa,1429841629,residential,,34.4021292,8.7248255,2026-02-15T13:37:49.561143
Gafsa,7548990,orchard,واحة قفصة,34.4007016,8.7570773,2026-02-15T13:37:49.561143
Monastir,26564177,salt_pond,,35.7648428,10.7157557,2026-02-15T13:37:55.053465
Monastir,26564179,salt_pond,,35.7633757,10.7143976,2026-02-15T13:37:55.053465
Monastir,26564191,salt_pond,,35.7606513,10.717577,2026-02-15T13:37:55.053465
Monastir,26564270,basin,,35.7500339,10.7470831,2026-02-15T13:37:55.053465
Monastir,26564273,basin,,35.7517035,10.7504283,2026-02-15T13:37:55.053465
Monastir,26564277,basin,,35.7504336,10.7516429,2026-02-15T13:37:55.053465
Monastir,26564285,basin,,35.75462,10.754708,2026-02-15T13:37:55.053465
Monastir,26564293,basin,,35.7512041,10.7556122,2026-02-15T13:37:55.053465
Monastir,26564296,basin,,35.7555771,10.7590657,2026-02-15T13:37:55.053465
Monastir,26564299,basin,,35.7520481,10.7600344,2026-02-15T13:37:55.053465
Monastir,26564302,basin,,35.7585188,10.7618317,2026-02-15T13:37:55.053465
Monastir,26564303,basin,,35.7564179,10.7634163,2026-02-15T13:37:55.053465
Monastir,26564310,basin,,35.7468142,10.752338,2026-02-15T13:37:55.053465
Monastir,26564311,basin,,35.7469853,10.7571279,2026-02-15T13:37:55.053465
Monastir,26564313,basin,,35.747433,10.7612134,2026-02-15T13:37:55.053465
Monastir,26564356,basin,,35.7512495,10.7750778,2026-02-15T13:37:55.053465
Monastir,26564450,salt_pond,,35.7613489,10.7852678,2026-02-15T13:37:55.053465
Monastir,26564458,salt_pond,,35.76428,10.7810368,2026-02-15T13:37:55.053465
Monastir,26564468,salt_pond,,35.7630887,10.7759209,2026-02-15T13:37:55.053465
Monastir,26564483,basin,,35.7616764,10.7699102,2026-02-15T13:37:55.053465
Monastir,26564488,basin,,35.7681002,10.7857787,2026-02-15T13:37:55.053465
Monastir,43942232,residential,,35.6873396,10.8442596,2026-02-15T13:37:55.053465
Monastir,44739284,cemetery,مقبرة المنستير,35.7774164,10.8299613,2026-02-15T13:37:55.053465
Monastir,96252983,basin,,35.7649502,10.7741514,2026-02-15T13:37:55.053465
Monastir,96253062,basin,,35.7628593,10.7677195,2026-02-15T13:37:55.053465
Monastir,96314460,brownfield,,35.771672,10.7129797,2026-02-15T13:37:55.053465
Monastir,96314469,basin,,35.7543058,10.7835567,2026-02-15T13:37:55.053465
Monastir,96314474,greenfield,,35.7663594,10.7181677,2026-02-15T13:37:55.053465
Monastir,96314475,greenfield,,35.7690767,10.717236,2026-02-15T13:37:55.053465
Monastir,110564952,orchard,,35.6734757,10.8080283,2026-02-15T13:37:55.053465
Monastir,111538308,orchard,,35.740947,10.7376521,2026-02-15T13:37:55.053465
Monastir,111538309,farmland,,35.7373376,10.7234552,2026-02-15T13:37:55.053465
Monastir,111852145,residential,,35.6954449,10.7887265,2026-02-15T13:37:55.053465
Monastir,111852148,village_green,,35.6919342,10.7921022,2026-02-15T13:37:55.053465
Monastir,111852160,orchard,,35.7195699,10.7397486,2026-02-15T13:37:55.053465
Monastir,112705268,farmland,,35.7482725,10.7290107,2026-02-15T13:37:55.053465
Monastir,112705271,orchard,,35.7498411,10.7235383,2026-02-15T13:37:55.053465
Monastir,115884357,village_green,,35.6978427,10.7834862,2026-02-15T13:37:55.053465
Monastir,116533996,village_green,,35.7617111,10.7238025,2026-02-15T13:37:55.053465
Monastir,116622891,residential,,35.7488097,10.710727,2026-02-15T13:37:55.053465
Monastir,126047973,village_green,,35.7738441,10.8151319,2026-02-15T13:37:55.053465
Monastir,126047975,village_green,,35.7763153,10.8178636,2026-02-15T13:37:55.053465
Monastir,126062457,village_green,,35.7799397,10.8160399,2026-02-15T13:37:55.053465
Monastir,126062458,village_green,,35.7736681,10.8200168,2026-02-15T13:37:55.053465
Monastir,126062459,village_green,,35.7738627,10.8208727,2026-02-15T13:37:55.053465
Monastir,126062460,village_green,,35.77359,10.8208683,2026-02-15T13:37:55.053465
Monastir,126194391,residential,,35.7653416,10.7203308,2026-02-15T13:37:55.053465
Monastir,126194392,greenfield,,35.7620083,10.7245475,2026-02-15T13:37:55.053465
Monastir,126502721,grass,,35.7779675,10.7941363,2026-02-15T13:37:55.053465
Monastir,126504990,village_green,,35.7698381,10.7883273,2026-02-15T13:37:55.053465
Monastir,126504991,village_green,,35.762751,10.8040732,2026-02-15T13:37:55.053465
Monastir,126504992,village_green,,35.7736527,10.7846037,2026-02-15T13:37:55.053465
Monastir,128216833,grass,,35.7694052,10.7642258,2026-02-15T13:37:55.053465
Monastir,128217114,basin,,35.7693292,10.7643882,2026-02-15T13:37:55.053465
Monastir,128401807,greenfield,,35.7677103,10.7614809,2026-02-15T13:37:55.053465
Monastir,128401808,brownfield,,35.7697266,10.7652998,2026-02-15T13:37:55.053465
Monastir,129319677,grass,,35.7693762,10.7639539,2026-02-15T13:37:55.053465
Monastir,129319685,grass,,35.7696584,10.7637744,2026-02-15T13:37:55.053465
Monastir,129319686,grass,,35.7694677,10.7638031,2026-02-15T13:37:55.053465
Monastir,129319687,grass,,35.7692928,10.7639302,2026-02-15T13:37:55.053465
Monastir,129319688,grass,,35.7691734,10.7640182,2026-02-15T13:37:55.053465
Monastir,129319690,grass,,35.7692324,10.7643472,2026-02-15T13:37:55.053465
Monastir,129319693,grass,,35.7695795,10.7642826,2026-02-15T13:37:55.053465
Monastir,129360712,grass,,35.7695972,10.7637155,2026-02-15T13:37:55.053465
Monastir,129360809,grass,,35.7697895,10.7636406,2026-02-15T13:37:55.053465
Monastir,129360821,grass,,35.7697286,10.7634903,2026-02-15T13:37:55.053465
Monastir,129360915,grass,,35.770036,10.7640006,2026-02-15T13:37:55.053465
Monastir,129368403,grass,,35.7694891,10.7640267,2026-02-15T13:37:55.053465
Monastir,129368404,grass,,35.7692475,10.7641605,2026-02-15T13:37:55.053465
Monastir,129368405,grass,,35.7695655,10.7638469,2026-02-15T13:37:55.053465
Monastir,135685501,village_green,,35.6985759,10.7813514,2026-02-15T13:37:55.053465
Monastir,135685503,village_green,,35.6963944,10.7853996,2026-02-15T13:37:55.053465
Monastir,136440448,cemetery,,35.6978845,10.7816964,2026-02-15T13:37:55.053465
Monastir,185560568,village_green,,35.7595649,10.7272668,2026-02-15T13:37:55.053465
Monastir,210400369,farmland,,35.750502,10.8224809,2026-02-15T13:37:55.053465
Monastir,210400372,harbour,ميناء المنستير,35.7578149,10.8373192,2026-02-15T13:37:55.053465
Monastir,210400384,commercial,Institut National des Sciences et Technologies de la Mer (INSTM) Monastir,35.7418992,10.8246483,2026-02-15T13:37:55.053465
Monastir,210400395,basin,bassin d'elevage INSTM,35.7431607,10.8251225,2026-02-15T13:37:55.053465
Monastir,210400396,basin,bassin d'elevage INSTM,35.7393736,10.8251492,2026-02-15T13:37:55.053465
Monastir,210400401,basin,bassin d'elevage INSTM,35.7419953,10.8250608,2026-02-15T13:37:55.053465
Monastir,210400404,village_green,,35.7558145,10.8263866,2026-02-15T13:37:55.053465
Monastir,210400406,basin,bassin d'elevage INSTM,35.7387548,10.8249949,2026-02-15T13:37:55.053465
Monastir,210400409,basin,bassin d'elevage INSTM,35.7428514,10.8237081,2026-02-15T13:37:55.053465
Monastir,210400414,basin,bassin d'elevage INSTM,35.7381227,10.8248372,2026-02-15T13:37:55.053465
Monastir,210400416,basin,bassin d'elevage INSTM,35.7424189,10.8235322,2026-02-15T13:37:55.053465
Monastir,210400420,village_green,,35.7552834,10.8262304,2026-02-15T13:37:55.053465
Monastir,210400421,basin,bassin d'elevage INSTM,35.7439619,10.8253492,2026-02-15T13:37:55.053465
Monastir,210400426,basin,bassin d'elevage INSTM,35.7435662,10.8252375,2026-02-15T13:37:55.053465
Monastir,210425938,basin,bassin d'elevage INSTM,35.740624,10.8249656,2026-02-15T13:37:55.053465
Monastir,210425939,basin,bassin d'elevage INSTM,35.7433161,10.8239222,2026-02-15T13:37:55.053465
Monastir,210425944,basin,bassin d'elevage INSTM,35.7446034,10.8243399,2026-02-15T13:37:55.053465
Monastir,210425950,basin,bassin d'elevage INSTM,35.7426003,10.8252306,2026-02-15T13:37:55.053465
Monastir,210425953,basin,bassin d'elevage INSTM,35.7437787,10.8241228,2026-02-15T13:37:55.053465
Monastir,210425954,basin,bassin d'elevage INSTM,35.743071,10.8243089,2026-02-15T13:37:55.053465
Monastir,210425957,village_green,,35.7487373,10.824752,2026-02-15T13:37:55.053465
Monastir,221649009,commercial,Hôtel Monastir Centre,35.7707891,10.8376539,2026-02-15T13:37:55.053465
Monastir,251479617,industrial,,35.758414,10.8322135,2026-02-15T13:37:55.053465
Monastir,251479619,industrial,,35.7569532,10.8335828,2026-02-15T13:37:55.053465
Monastir,251479621,industrial,,35.7587812,10.8344161,2026-02-15T13:37:55.053465
Monastir,251479622,industrial,,35.759333,10.8318943,2026-02-15T13:37:55.053465
Monastir,251479623,industrial,,35.7572906,10.8334159,2026-02-15T13:37:55.053465
Monastir,251479625,industrial,,35.7598173,10.8356182,2026-02-15T13:37:55.053465
Monastir,251483532,commercial,Hôtel Delphin El Habib,35.7727394,10.8361534,2026-02-15T13:37:55.053465
Monastir,251494513,industrial,,35.7705046,10.824158,2026-02-15T13:37:55.053465
Monastir,251494514,railway,,35.7701304,10.823291,2026-02-15T13:37:55.053465
Monastir,251516482,village_green,,35.7722251,10.8214906,2026-02-15T13:37:55.053465
Monastir,251516483,village_green,,35.7720818,10.8192844,2026-02-15T13:37:55.053465
Monastir,251569161,residential,,35.7806619,10.8021371,2026-02-15T13:37:55.053465
Monastir,251614946,village_green,,35.7771392,10.8294274,2026-02-15T13:37:55.053465
Monastir,251624289,commercial,hôtel Framissima Regency Monastir,35.7793455,10.8300244,2026-02-15T13:37:55.053465
Monastir,251666124,grass,,35.7750706,10.8332103,2026-02-15T13:37:55.053465
Monastir,251666125,grass,,35.7752022,10.8331025,2026-02-15T13:37:55.053465
Monastir,251666126,grass,,35.7753351,10.8329954,2026-02-15T13:37:55.053465
Monastir,251666127,grass,,35.7750846,10.8332019,2026-02-15T13:37:55.053465
Monastir,251666128,grass,,35.7753236,10.8330135,2026-02-15T13:37:55.053465
Monastir,251666129,village_green,,35.7745555,10.8311455,2026-02-15T13:37:55.053465
Monastir,251666130,village_green,,35.7747617,10.8309888,2026-02-15T13:37:55.053465
Monastir,251666131,grass,,35.7756202,10.832657,2026-02-15T13:37:55.053465
Monastir,251666132,grass,,35.7759688,10.8324039,2026-02-15T13:37:55.053465
Monastir,251683838,brownfield,,35.7472732,10.8253507,2026-02-15T13:37:55.053465
Monastir,251683839,brownfield,,35.7502786,10.8273784,2026-02-15T13:37:55.053465
Monastir,251683840,industrial,,35.7381743,10.8204109,2026-02-15T13:37:55.053465
Monastir,251683841,village_green,,35.7489733,10.8249664,2026-02-15T13:37:55.053465
Monastir,251683842,grass,,35.7468784,10.8247904,2026-02-15T13:37:55.053465
Monastir,251683843,greenfield,,35.7492665,10.8235282,2026-02-15T13:37:55.053465
Monastir,251683844,industrial,,35.7576381,10.8264297,2026-02-15T13:37:55.053465
Monastir,251683846,landfill,,35.7461044,10.8271418,2026-02-15T13:37:55.053465
Monastir,251693087,brownfield,,35.7524613,10.8191113,2026-02-15T13:37:55.053465
Monastir,251693088,industrial,,35.7554065,10.8229508,2026-02-15T13:37:55.053465
Monastir,251693089,farmland,,35.7578946,10.8165021,2026-02-15T13:37:55.053465
Monastir,251702804,residential,,35.7572065,10.8126886,2026-02-15T13:37:55.053465
Monastir,251702805,greenfield,,35.7601768,10.8178086,2026-02-15T13:37:55.053465
Monastir,251702806,residential,,35.7609107,10.8090912,2026-02-15T13:37:55.053465
Monastir,251710949,construction,,35.7781599,10.7823194,2026-02-15T13:37:55.053465
Monastir,251734222,farmyard,,35.7657401,10.7942466,2026-02-15T13:37:55.053465
Monastir,251734223,farmyard,,35.7667673,10.7934927,2026-02-15T13:37:55.053465
Monastir,251734224,farmyard,,35.7638773,10.7974491,2026-02-15T13:37:55.053465
Monastir,251734225,farmyard,,35.7653761,10.7967709,2026-02-15T13:37:55.053465
Monastir,251734226,farmyard,,35.7671529,10.7906563,2026-02-15T13:37:55.053465
Monastir,251734227,farmyard,,35.7638323,10.7986443,2026-02-15T13:37:55.053465
Monastir,251734229,farmland,,35.7631761,10.7951562,2026-02-15T13:37:55.053465
Monastir,251734230,farmyard,,35.7669874,10.7962794,2026-02-15T13:37:55.053465
Monastir,251734231,brownfield,,35.7794691,10.7816395,2026-02-15T13:37:55.053465
Monastir,251734232,farmyard,,35.7658583,10.7958881,2026-02-15T13:37:55.053465
Monastir,435382383,grass,,35.7793265,10.8309023,2026-02-15T13:37:55.053465
Monastir,435382384,grass,,35.779086,10.8309345,2026-02-15T13:37:55.053465
Monastir,435382385,grass,,35.7790836,10.830758,2026-02-15T13:37:55.053465
Monastir,435382386,grass,,35.7793357,10.8307506,2026-02-15T13:37:55.053465
Monastir,435382387,grass,,35.7792163,10.8320836,2026-02-15T13:37:55.053465
Monastir,437190969,residential,جنان الوسط,35.7582156,10.7345337,2026-02-15T13:37:55.053465
Monastir,587522991,grass,,35.7637501,10.7300562,2026-02-15T13:37:55.053465
Monastir,636089980,residential,,35.7661994,10.8109867,2026-02-15T13:37:55.053465
Monastir,659119197,forest,,35.7775048,10.8292372,2026-02-15T13:37:55.053465
Monastir,659119201,grass,,35.7752721,10.831268,2026-02-15T13:37:55.053465
Monastir,659119202,grass,,35.7755281,10.8313343,2026-02-15T13:37:55.053465
Monastir,659119203,grass,,35.7757444,10.8316928,2026-02-15T13:37:55.053465
Monastir,659119204,grass,,35.7757509,10.8320387,2026-02-15T13:37:55.053465
Monastir,659119205,grass,,35.7755143,10.8321849,2026-02-15T13:37:55.053465
Monastir,659119207,grass,,35.7752248,10.8321165,2026-02-15T13:37:55.053465
Monastir,728800281,grass,,35.7647238,10.7474912,2026-02-15T13:37:55.053465
Monastir,729132742,grass,,35.7627272,10.7470586,2026-02-15T13:37:55.053465
Monastir,729132743,grass,,35.7630762,10.7472511,2026-02-15T13:37:55.053465
Monastir,729132744,grass,,35.7633902,10.7473993,2026-02-15T13:37:55.053465
Monastir,729132745,grass,,35.7636716,10.7476526,2026-02-15T13:37:55.053465
Monastir,729132749,grass,,35.763761,10.7479039,2026-02-15T13:37:55.053465
Monastir,729132750,grass,,35.7643655,10.7478454,2026-02-15T13:37:55.053465
Monastir,729175326,grass,,35.7640931,10.746796,2026-02-15T13:37:55.053465
Monastir,729175327,grass,,35.7639727,10.7475814,2026-02-15T13:37:55.053465
Monastir,729175328,grass,,35.7642022,10.7469017,2026-02-15T13:37:55.053465
Monastir,729175330,grass,,35.7639418,10.7472632,2026-02-15T13:37:55.053465
Monastir,729175335,grass,,35.7647919,10.7459033,2026-02-15T13:37:55.053465
Monastir,729175337,grass,,35.7645089,10.74574,2026-02-15T13:37:55.053465
Monastir,729175338,grass,,35.7645483,10.7464602,2026-02-15T13:37:55.053465
Monastir,729175339,grass,,35.7634062,10.7464746,2026-02-15T13:37:55.053465
Monastir,729175340,grass,,35.7630297,10.7467305,2026-02-15T13:37:55.053465
Monastir,729175341,grass,,35.763096,10.7468477,2026-02-15T13:37:55.053465
Monastir,729175996,grass,,35.7627533,10.7459418,2026-02-15T13:37:55.053465
Monastir,729175997,grass,,35.7632769,10.7454202,2026-02-15T13:37:55.053465
Monastir,729175999,grass,,35.763271,10.7460355,2026-02-15T13:37:55.053465
Monastir,729176000,grass,,35.7634718,10.7455208,2026-02-15T13:37:55.053465
Monastir,729176001,grass,,35.7638245,10.7463754,2026-02-15T13:37:55.053465
Monastir,729176002,grass,,35.7636178,10.7468981,2026-02-15T13:37:55.053465
Monastir,729179472,grass,,35.7647849,10.746301,2026-02-15T13:37:55.053465
Monastir,729179473,grass,,35.7646339,10.7461407,2026-02-15T13:37:55.053465
Monastir,729179474,grass,,35.7646525,10.7460237,2026-02-15T13:37:55.053465
Monastir,839024108,cemetery,,35.7054283,10.8170875,2026-02-15T13:37:55.053465
Monastir,1126702868,grass,,35.7646284,10.8264406,2026-02-15T13:37:55.053465
Monastir,1126956404,commercial,Neotex Monastir Technopark : Pole Technologique et Industriel Textile,35.7175181,10.7609199,2026-02-15T13:37:55.053465
Monastir,1126956468,grass,,35.7162316,10.7594981,2026-02-15T13:37:55.053465
Monastir,1126956483,construction,,35.7175152,10.7636275,2026-02-15T13:37:55.053465
Monastir,1126956484,construction,,35.7173752,10.753892,2026-02-15T13:37:55.053465
Monastir,1126965874,industrial,,35.7237378,10.7533461,2026-02-15T13:37:55.053465
Monastir,1191376806,landfill,décharge elgazzzah,35.7397686,10.7599043,2026-02-15T13:37:55.053465
Monastir,1198269144,grass,,35.6956523,10.8358138,2026-02-15T13:37:55.053465
Monastir,1214370450,grass,,35.7693934,10.8196217,2026-02-15T13:37:55.053465
Monastir,1214374368,grass,,35.7611765,10.831612,2026-02-15T13:37:55.053465
Monastir,1214377096,grass,,35.7482288,10.8243083,2026-02-15T13:37:55.053465
Monastir,1214377097,grass,,35.7555326,10.8250315,2026-02-15T13:37:55.053465
Monastir,1309925783,grass,,35.7712543,10.8322863,2026-02-15T13:37:55.053465
Monastir,1313630228,grass,,35.7739466,10.8342048,2026-02-15T13:37:55.053465
Monastir,1313630229,grass,,35.7746347,10.834365,2026-02-15T13:37:55.053465
Monastir,1313631884,grass,,35.7740721,10.8321853,2026-02-15T13:37:55.053465
Monastir,1313631885,grass,,35.7744637,10.8327088,2026-02-15T13:37:55.053465
Monastir,1313631887,grass,,35.7737451,10.8323074,2026-02-15T13:37:55.053465
Monastir,1314451969,grass,,35.7748335,10.8324363,2026-02-15T13:37:55.053465
Monastir,1314676786,grass,,35.7760479,10.8290864,2026-02-15T13:37:55.053465
Monastir,1314676787,grass,,35.7760178,10.8293147,2026-02-15T13:37:55.053465
Monastir,1314676788,grass,,35.775989,10.8295226,2026-02-15T13:37:55.053465
Monastir,1314676796,grass,,35.7760683,10.8288716,2026-02-15T13:37:55.053465
Monastir,1315620540,residential,,35.7540725,10.8101775,2026-02-15T13:37:55.053465
Monastir,1324872259,industrial,,35.7032979,10.7546741,2026-02-15T13:37:55.053465
Monastir,1324872260,industrial,,35.6993145,10.7701537,2026-02-15T13:37:55.053465
Monastir,1324883602,industrial,Port Area,35.6907316,10.8462394,2026-02-15T13:37:55.053465
Monastir,1329169315,residential,,35.7490285,10.8175514,2026-02-15T13:37:55.053465
Monastir,1329169316,residential,,35.7452062,10.8135307,2026-02-15T13:37:55.053465
Monastir,1329169317,residential,,35.7562652,10.8003154,2026-02-15T13:37:55.053465
Monastir,1427219033,grass,,35.7724302,10.8261593,2026-02-15T13:37:55.053465
Monastir,1427219034,grass,,35.7728304,10.8252577,2026-02-15T13:37:55.053465
Monastir,15036285,residential,Cité Frina,35.7152008,10.8170338,2026-02-15T13:37:55.053465
Monastir,15087274,orchard,,35.6784207,10.7722781,2026-02-15T13:37:55.053465
Monastir,16203426,salt_pond,,35.7673358,10.7751396,2026-02-15T13:37:55.053465
Ben Arous,26232233,industrial,,36.7850857,10.2719361,2026-02-15T13:37:57.988011
Ben Arous,26232654,residential,,36.793356,10.2756465,2026-02-15T13:37:57.988011
Ben Arous,26232751,industrial,,36.8015217,10.2719736,2026-02-15T13:37:57.988011
Ben Arous,26235869,industrial,,36.7298196,10.2207588,2026-02-15T13:37:57.988011
Ben Arous,26235900,industrial,منطقة صناعية بئر القصعة,36.7363756,10.225564,2026-02-15T13:37:57.988011
Ben Arous,26278247,cemetery,مقبرة الجلاز,36.7849032,10.1855257,2026-02-15T13:37:57.988011
Ben Arous,27380549,greenfield,,36.7120368,10.2977892,2026-02-15T13:37:57.988011
Ben Arous,89811817,cemetery,المقبرة اليهودية,36.8235664,10.1895658,2026-02-15T13:37:57.988011
Ben Arous,93164229,residential,,36.7912948,10.2733262,2026-02-15T13:37:57.988011
Ben Arous,93164375,greenfield,المنطقة الصناعية في حلق الوادي,36.8151943,10.2842125,2026-02-15T13:37:57.988011
Ben Arous,93164381,construction,,36.8130493,10.2897602,2026-02-15T13:37:57.988011
Ben Arous,93164455,industrial,محطة كهرباء حلق الوادي,36.8156514,10.2885711,2026-02-15T13:37:57.988011
Ben Arous,93164492,greenfield,,36.8151606,10.2915842,2026-02-15T13:37:57.988011
Ben Arous,93164500,residential,حلق الوادي,36.816131,10.2965198,2026-02-15T13:37:57.988011
Ben Arous,93164521,industrial,,36.7904046,10.2747022,2026-02-15T13:37:57.988011
Ben Arous,93164715,railway,,36.7999772,10.19862,2026-02-15T13:37:57.988011
Ben Arous,93164934,industrial,,36.7922253,10.2748299,2026-02-15T13:37:57.988011
Ben Arous,93164977,industrial,المنطقة الصناعية في حلق الوادي,36.8173533,10.2919097,2026-02-15T13:37:57.988011
Ben Arous,93263158,grass,,36.8009946,10.1926985,2026-02-15T13:37:57.988011
Ben Arous,93263389,industrial,,36.8001319,10.2824996,2026-02-15T13:37:57.988011
Ben Arous,93263540,industrial,,36.8017028,10.1897317,2026-02-15T13:37:57.988011
Ben Arous,93264258,railway,تونس حلق الوادي المرسى,36.8017021,10.1912908,2026-02-15T13:37:57.988011
Ben Arous,93264275,industrial,,36.799662,10.1919456,2026-02-15T13:37:57.988011
Ben Arous,93264466,industrial,,36.8025264,10.2925986,2026-02-15T13:37:57.988011
Ben Arous,94280042,residential,المروج 2,36.7419263,10.1978772,2026-02-15T13:37:57.988011
Ben Arous,94346248,brownfield,,36.8023277,10.200539,2026-02-15T13:37:57.988011
Ben Arous,94346305,brownfield,,36.8087314,10.194833,2026-02-15T13:37:57.988011
Ben Arous,94346660,brownfield,,36.8255447,10.2035049,2026-02-15T13:37:57.988011
Ben Arous,94346674,commercial,عمارة الوطن,36.80317,10.1872231,2026-02-15T13:37:57.988011
Ben Arous,94512478,industrial,,36.8345318,10.2220702,2026-02-15T13:37:57.988011
Ben Arous,94512538,industrial,,36.744459,10.2644768,2026-02-15T13:37:57.988011
Ben Arous,94703405,grass,,36.8382889,10.2282309,2026-02-15T13:37:57.988011
Ben Arous,95130045,commercial,الأرشيف الوطني التونسي,36.7997795,10.1645253,2026-02-15T13:37:57.988011
Ben Arous,95204356,industrial,أسمنت,36.7776333,10.2022065,2026-02-15T13:37:57.988011
Ben Arous,95528571,forest,,36.7494457,10.2130174,2026-02-15T13:37:57.988011
Ben Arous,95528586,cemetery,,36.7447159,10.2290766,2026-02-15T13:37:57.988011
Ben Arous,95528587,depot,مستودع بئر القصعة نقل تونس,36.7249928,10.2201337,2026-02-15T13:37:57.988011
Ben Arous,95528607,cemetery,,36.7507361,10.2138222,2026-02-15T13:37:57.988011
Ben Arous,98520225,residential,,36.6913802,10.2097037,2026-02-15T13:37:57.988011
Ben Arous,98520232,residential,,36.6964604,10.1280071,2026-02-15T13:37:57.988011
Ben Arous,99018929,construction,مستودع شركة نقل تونس باب سعدون,36.8104366,10.1609821,2026-02-15T13:37:57.988011
Ben Arous,100081020,grass,,36.7985669,10.1790792,2026-02-15T13:37:57.988011
Ben Arous,100081060,village_green,,36.7998082,10.1854538,2026-02-15T13:37:57.988011
Ben Arous,100081127,village_green,,36.7983724,10.1789597,2026-02-15T13:37:57.988011
Ben Arous,100081145,commercial,,36.7994169,10.1858268,2026-02-15T13:37:57.988011
Ben Arous,100081161,village_green,,36.7990653,10.1873186,2026-02-15T13:37:57.988011
Ben Arous,100081169,brownfield,,36.7990147,10.1766506,2026-02-15T13:37:57.988011
Ben Arous,100088134,residential,,36.7044639,10.1616319,2026-02-15T13:37:57.988011
Ben Arous,100159223,farmland,,36.6781737,10.2899709,2026-02-15T13:37:57.988011
