city,osm_id,transport_type,name,lat,lon,operator,network,scraped_at
Tunis,10295305637,stop_position,باب عبد السلام (ذهاب),36.8095761,10.1613673,,,2026-02-15T13:39:03.970242
Tunis,10295305639,stop_position,سيدي مصباح,36.7350965,10.2437415,,,2026-02-15T13:39:03.970242
Tunis,10295305640,stop_position,مقهي اليسمينات,36.7380861,10.2408866,,,2026-02-15T13:39:03.970242
Tunis,10295305641,stop_position,اليسمينات,36.7407195,10.2380766,,,2026-02-15T13:39:03.970242
Tunis,10295305642,stop_position,مفترق اليسمينات طريق مرناق,36.7435348,10.2346397,,,2026-02-15T13:39:03.970242
Tunis,10295305643,stop_position,المشتل,36.8135314,10.1723472,,,2026-02-15T13:39:03.970242
Tunis,10295305644,stop_position,حي حشاد,36.7504983,10.2377538,,,2026-02-15T13:39:03.970242
Tunis,10295305645,stop_position,المغازة العامة بن عروس,36.7550525,10.2319939,,,2026-02-15T13:39:03.970242
Tunis,10295305646,stop_position,نهج غزة,36.7575516,10.2288069,,,2026-02-15T13:39:03.970242
Tunis,10295305647,stop_position,محطة شارع عنابة,36.7607171,10.2247519,,,2026-02-15T13:39:03.970242
Tunis,10295305648,stop_position,معهد ابن منضور,36.7443647,10.2435483,,,2026-02-15T13:39:03.970242
Tunis,10295305649,stop_position,مقبرة سيدي مصباح,36.740943,10.2409091,,,2026-02-15T13:39:03.970242
Tunis,10295305650,stop_position,الجامع,36.7385815,10.2445252,,,2026-02-15T13:39:03.970242
Tunis,10295305651,stop_position,المدرسة الاعدادية اليسمينات,36.739878,10.2463378,,,2026-02-15T13:39:03.970242
Tunis,10295305652,stop_position,المدينة الجديدة,36.747713,10.2514438,,,2026-02-15T13:39:03.970242
Tunis,10295305653,stop_position,جامع المدينة الجديدة,36.751312,10.2511658,,,2026-02-15T13:39:03.970242
Tunis,10295305654,stop_position,ولاية بن عروس,36.7544571,10.2481832,,,2026-02-15T13:39:03.970242
Tunis,10295305655,platform,سيفاط,36.752985,10.2445152,,,2026-02-15T13:39:03.970242
Tunis,10295305656,platform,حي الاذاعة بن عروس,36.7505144,10.2421513,,,2026-02-15T13:39:03.970242
Tunis,10295305657,platform,مقهي مهذبي,36.7476475,10.2384265,,Transtu,2026-02-15T13:39:03.970242
Tunis,10295305659,platform,باطا,36.7491975,10.2278881,Transtu,,2026-02-15T13:39:03.970242
Tunis,10295305660,station,محطة ساحة البرشلونة,36.7970658,10.1802264,TransTu,,2026-02-15T13:39:03.970242
Tunis,10295305664,stop_position,مستودع بئر القصعة,36.7254498,10.2219834,,,2026-02-15T13:39:03.970242
Tunis,10295305665,stop_position,مطبعة بوسلامة,36.7299672,10.2187423,,,2026-02-15T13:39:03.970242
Tunis,10295305666,stop_position,المدرسة الاعدادية المروج 3,36.734157,10.2167155,,,2026-02-15T13:39:03.970242
Tunis,10295305670,stop_position,بلدية بن عروس (رجوع),36.7481303,10.2253892,TransTu,,2026-02-15T13:39:03.970242
Tunis,10295305671,stop_position,مركز بن عروس,36.75346,10.2224984,,,2026-02-15T13:39:03.970242
Tunis,10295305672,stop_position,بن يدر بن عروس,36.7567029,10.220514,,,2026-02-15T13:39:03.970242
Tunis,10295305673,stop_position,رياض اطفال بن عروس,36.7587492,10.2224881,,,2026-02-15T13:39:03.970242
Tunis,10295305674,stop_position,محطة القصاب (ذهاب),36.8155796,10.1003191,,,2026-02-15T13:39:03.970242
Tunis,10295305675,stop_position,مستودع حافلات النقل بين المدن,36.7618359,10.2248863,,,2026-02-15T13:39:03.970242
Tunis,10295305676,stop_position,الضمان الاجتماعي,36.765065,10.2233996,,,2026-02-15T13:39:03.970242
Tunis,10295305677,stop_position,شارع فرنسا,36.7631053,10.2259316,,,2026-02-15T13:39:03.970242
Tunis,10295305678,stop_position,سوفوميك,36.7658672,10.2217893,,,2026-02-15T13:39:03.970242
Tunis,10295305679,stop_position,ستوا كابا,36.7686077,10.2157355,,,2026-02-15T13:39:03.970242
Tunis,10295305680,stop_position,محطة قطار جبل جلود,36.7715383,10.208723,,,2026-02-15T13:39:03.970242
Tunis,10295305681,station,شارع قرطاج,36.7919242,10.1822642,,,2026-02-15T13:39:03.970242
Tunis,10295305691,stop_position,ديبوزفيل (إياب),36.783759,10.1920222,TransTu,,2026-02-15T13:39:03.970242
Tunis,10295305701,stop_position,نكنة وادى الليل 1,36.8235585,10.0711421,,,2026-02-15T13:39:03.970242
Tunis,10295305702,stop_position,اينوبلاسة,36.8217034,10.0775579,,,2026-02-15T13:39:03.970242
Tunis,10295305703,stop_position,قعلول,36.819625,10.0852397,,,2026-02-15T13:39:03.970242
Tunis,10295305704,stop_position,بودرية,36.8184959,10.0879069,,,2026-02-15T13:39:03.970242
Tunis,10295305705,stop_position,المعهد العالي للرياضة و التربية البدنية,36.8164772,10.1016119,,,2026-02-15T13:39:03.970242
Tunis,10295305706,stop_position,سباق الخيل قصر السعيد (ذهاب),36.8130249,10.1133431,,,2026-02-15T13:39:03.970242
Tunis,10295305707,stop_position,بورطال (ذهاب),36.8120871,10.1174078,,,2026-02-15T13:39:03.970242
Tunis,10295305708,stop_position,الشابي (ذهاب),36.8096013,10.1313362,,,2026-02-15T13:39:03.970242
Tunis,10295305709,stop_position,موبلاتاكس التضامن,36.8380419,10.1114638,,,2026-02-15T13:39:03.970242
Tunis,10295305710,stop_position,20 مارس,36.8082515,10.141421,,,2026-02-15T13:39:03.970242
Tunis,10295305711,stop_position,نوقرة,36.8345164,10.1178661,,,2026-02-15T13:39:03.970242
Tunis,10295305712,stop_position,بوشوشة (ذهاب),36.8090503,10.1470966,,,2026-02-15T13:39:03.970242
Tunis,10295305713,stop_position,صوناد,36.8251204,10.1215727,,,2026-02-15T13:39:03.970242
Tunis,10295305714,stop_position,2 حي قصر سعيد,36.8197351,10.1245316,,,2026-02-15T13:39:03.970242
Tunis,10295305715,stop_position,عمارة شافية,36.8098234,10.152579,,,2026-02-15T13:39:03.970242
Tunis,10295305716,stop_position,حي التحرير عوينة,36.8190952,10.1248427,,,2026-02-15T13:39:03.970242
Tunis,10295305717,stop_position,محطة الملعب التونسي,36.8152778,10.1273448,,,2026-02-15T13:39:03.970242
Tunis,10295305718,stop_position,سيدي العلوي,36.8053373,10.1688404,,,2026-02-15T13:39:03.970242
Tunis,10295305719,stop_position,فطومة بورقيبة,36.8117874,10.1327256,,,2026-02-15T13:39:03.970242
Tunis,10295305720,stop_position,باردو,36.8094384,10.1327588,,,2026-02-15T13:39:03.970242
Tunis,10295305721,station,حديقة ثامر,36.8038101,10.1779113,,,2026-02-15T13:39:03.970242
Tunis,10295305722,stop_position,باردو (ذهاب),36.8077723,10.1387231,,,2026-02-15T13:39:03.970242
Tunis,10295305723,stop_position,باب سعدون,36.8097562,10.1532187,,,2026-02-15T13:39:03.970242
Tunis,10761009587,stop_position,الزهور 2,36.7876963,10.1277122,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10761009588,stop_position,الزهور 2,36.7877252,10.1276924,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225141,stop_position,تونس,36.7945106,10.1802761,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225142,stop_position,تونس,36.7945018,10.1801867,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225143,stop_position,السيدة المنوبية,36.7870718,10.1654709,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225169,stop_position,النجاح,36.7932246,10.1547429,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225170,stop_position,النجاح,36.7931985,10.1547227,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225171,station,النجاح,36.7932111,10.1547337,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225176,stop_position,الطيران-الزهور 1,36.7920941,10.1389244,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225177,stop_position,الطيران-الزهور 1,36.7921252,10.1389116,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225183,station,الطيران-الزهور 1,36.7921105,10.1389191,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225190,stop_position,الحرايرية,36.7837672,10.1154844,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225191,station,الحرايرية,36.7837857,10.1154806,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767225192,station,الزهور 2,36.7877125,10.1277088,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767239310,stop_position,بوقطفة-سيدي حسين,36.7801207,10.101814,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767239311,stop_position,بوقطفة-سيدي حسين,36.7800897,10.1018214,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10767239312,station,بوقطفة-سيدي حسين,36.7801031,10.1018181,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,10779655539,platform,,36.7519682,10.1103999,,,2026-02-15T13:39:03.970242
Tunis,10876530819,station,,36.7550788,10.1025554,,,2026-02-15T13:39:03.970242
Tunis,11346659836,stop_position,Erraoudha,36.8024419,10.1468428,,,2026-02-15T13:39:03.970242
Tunis,11346659837,stop_position,Erraoudha,36.8024641,10.1468685,,,2026-02-15T13:39:03.970242
Tunis,11346659847,stop_position,Mellassine,36.7962775,10.156167,,,2026-02-15T13:39:03.970242
Tunis,11346672002,stop_position,Mannouba,36.8162243,10.1002299,,,2026-02-15T13:39:03.970242
Tunis,11346672003,stop_position,Mannouba,36.8163015,10.1002491,,,2026-02-15T13:39:03.970242
Tunis,11346672004,stop_position,Mannouba,36.816334,10.1002552,,,2026-02-15T13:39:03.970242
Tunis,11346672008,stop_position,El Bortal,36.8119119,10.1159858,,,2026-02-15T13:39:03.970242
Tunis,11346672035,stop_position,Les Orangers,36.8184105,10.0861402,,,2026-02-15T13:39:03.970242
Tunis,11346672036,stop_position,Les Orangers,36.8184428,10.0861489,,,2026-02-15T13:39:03.970242
Tunis,11346672208,stop_position,Gobaâ,36.8199702,10.0754916,,,2026-02-15T13:39:03.970242
Tunis,11346672209,stop_position,Gobaâ,36.8200028,10.0754923,,,2026-02-15T13:39:03.970242
Tunis,11348349762,stop_position,Le Bardo,36.807206,10.1357521,,,2026-02-15T13:39:03.970242
Tunis,11348349763,stop_position,Le Bardo,36.8072404,10.1357648,,,2026-02-15T13:39:03.970242
Tunis,11348918049,stop_position,,36.7945163,10.1803348,,,2026-02-15T13:39:03.970242
Tunis,11348918050,stop_position,,36.7945245,10.1804231,,,2026-02-15T13:39:03.970242
Tunis,11348918051,stop_position,,36.7945302,10.1804775,,,2026-02-15T13:39:03.970242
Tunis,11348918052,stop_position,,36.794539,10.1805673,,,2026-02-15T13:39:03.970242
Tunis,11348918053,stop_position,,36.7945443,10.1806223,,,2026-02-15T13:39:03.970242
Tunis,11348918054,stop_position,,36.794553,10.1807109,,,2026-02-15T13:39:03.970242
Tunis,11348918055,stop_position,,36.7945586,10.180769,,,2026-02-15T13:39:03.970242
Tunis,11348918056,stop_position,,36.7945673,10.1808582,,,2026-02-15T13:39:03.970242
Tunis,11348918057,stop_position,,36.7945732,10.1809186,,,2026-02-15T13:39:03.970242
Tunis,11348918058,stop_position,,36.7945813,10.1810018,,,2026-02-15T13:39:03.970242
Tunis,11348918059,stop_position,,36.794587,10.1810594,,,2026-02-15T13:39:03.970242
Tunis,11348918060,stop_position,,36.7945955,10.1811469,,,2026-02-15T13:39:03.970242
Tunis,11348918061,stop_position,,36.7946009,10.1812022,,,2026-02-15T13:39:03.970242
Tunis,11348918062,stop_position,,36.7944968,10.1801351,,,2026-02-15T13:39:03.970242
Tunis,11363820321,stop_position,Dépôt Farhat Hached,36.7838954,10.1920516,,,2026-02-15T13:39:03.970242
Tunis,11366077828,stop_position,Le Bardo,36.8071713,10.1357379,,,2026-02-15T13:39:03.970242
Tunis,11368320392,,Bab Saadoun,36.8093411,10.1564842,,,2026-02-15T13:39:03.970242
Tunis,11483877208,stop_position,أبو القاسم الشابي,36.752463,10.214734,,,2026-02-15T13:39:03.970242
Tunis,11483877209,stop_position,بن عروس,36.7554098,10.2203362,,,2026-02-15T13:39:03.970242
Tunis,11748933411,,Noubou,36.7586425,10.2762924,,,2026-02-15T13:39:03.970242
Tunis,12252557210,platform,ساحة البرشلونة,36.7970111,10.1802367,TransTu,Bus de Barcelona,2026-02-15T13:39:03.970242
Tunis,12252557212,platform,ساحة البرشلونة,36.7969221,10.1811423,TransTu,Bus de Barcelona,2026-02-15T13:39:03.970242
Tunis,12480603730,platform,معهد الوردية,36.7771556,10.1826048,TransTu,,2026-02-15T13:39:03.970242
Tunis,12480603731,platform,معهد الوردية,36.775731,10.1812846,TransTu,,2026-02-15T13:39:03.970242
Tunis,12480603732,platform,معهد الوردية,36.7753196,10.1809621,TransTu,,2026-02-15T13:39:03.970242
Tunis,12480603733,platform,نهج الساحل,36.77659,10.1779437,TransTu,,2026-02-15T13:39:03.970242
Tunis,12480666635,station,بال في (نهاية خط 28),36.7740793,10.1858864,TransuTu,,2026-02-15T13:39:03.970242
Tunis,13103286909,stop_position,معهد النور,36.7395288,10.2216644,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103303781,platform,سليلوز,36.7424249,10.226823,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103303782,stop_position,سليلوز (رجوع),36.742946,10.2262594,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103318729,stop_position,مركز الاحاطة بالمعاقين (رجوع),36.7453928,10.225862,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103318730,platform,مركز الاحاطة بالمعاقين,36.7467384,10.2258664,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103318731,stop_position,بلدية بن عروس,36.7486502,10.2253707,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103318732,stop_position,معتمدية المروج 1 (رجوع),36.7347192,10.2148697,,,2026-02-15T13:39:03.970242
Tunis,13103351014,stop_position,معهد النور (رجوع),36.7392689,10.2203423,,,2026-02-15T13:39:03.970242
Tunis,13103351015,stop_position,محطة رياض الآطفال (رجوع),36.7510922,10.2241876,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103351016,stop_position,جامع بن عروس (رجوع),36.7509687,10.2259879,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103351017,stop_position,باطا (رجوع),36.7489856,10.2284908,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103351018,platform,مفترق اليسمينات,36.7450237,10.2352016,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103351019,stop_position,مفترق اليسمينات (رجوع),36.7453354,10.2334785,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103590837,stop_position,ديبوزفيل (ذهاب),36.7834608,10.1921225,,,2026-02-15T13:39:03.970242
Tunis,13103673461,platform,بال في خط 28,36.7735663,10.187306,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103673463,stop_position,قاعة أفراح بال في (إياب),36.7781962,10.1906739,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103673464,stop_position,مقهي القدس (إياب),36.7804029,10.1930519,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103673465,stop_position,حمّام بال في (إياب),36.7809306,10.193962,,,2026-02-15T13:39:03.970242
Tunis,13103673466,stop_position,مركز التنسيق بالوردية (إياب),36.780557,10.196053,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103673467,stop_position,الافران (ذهاب),36.7771477,10.1991221,TransTu,,2026-02-15T13:39:03.970242
Tunis,13103673468,stop_position,الافران (إياب),36.7771681,10.1993907,TransTu,,2026-02-15T13:39:03.970242
Tunis,13194562161,station,Marche de Gros,36.7250679,10.2286738,,Transtu,2026-02-15T13:39:03.970242
Tunis,13203780499,platform,المبيت الجامعي المروج 3,36.7229673,10.2128244,,,2026-02-15T13:39:03.970242
Tunis,13204985868,platform,موبلاتكس,36.7300422,10.2105335,,,2026-02-15T13:39:03.970242
Tunis,13255124730,station,محطة حافلات,36.7817679,10.2344,,,2026-02-15T13:39:03.970242
Tunis,13287206477,platform,حي جوهرة,36.7795875,10.2315672,,,2026-02-15T13:39:03.970242
Tunis,13421195146,platform,,36.7819913,10.234335,,,2026-02-15T13:39:03.970242
Tunis,13421195147,platform,,36.781932,10.2343813,,,2026-02-15T13:39:03.970242
Tunis,13518404401,,دوار الإسكال (محطة الحافلات),36.8767446,10.1828777,,,2026-02-15T13:39:03.970242
Tunis,29993446,station,محطة تونس,,,,,2026-02-15T13:39:03.970242
Tunis,93263080,platform,,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,93263808,platform,,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,93264279,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,93264413,platform,,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,93264420,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,93264768,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,93265212,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,94280296,station,محطة الحافلات المنتزه,,,,,2026-02-15T13:39:03.970242
Tunis,95130082,station,حبيب ثامر,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,95132614,station,علي بلهوان,,,,,2026-02-15T13:39:03.970242
Tunis,95199304,station,المحطة الجنوبية للنقل البري باب عليوة,,,,,2026-02-15T13:39:03.970242
Tunis,103399498,station,المحطة الجنوبية للنقل البري,,,,,2026-02-15T13:39:03.970242
Tunis,103526784,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,103526968,platform,Direction Tunis,,,,,2026-02-15T13:39:03.970242
Tunis,103526991,platform,Direction Bordj Cedria,,,,,2026-02-15T13:39:03.970242
Tunis,104206465,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206471,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206473,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206475,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206478,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206482,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206490,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,104206509,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,105557728,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,105557766,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,105557814,station,,,,,,2026-02-15T13:39:03.970242
Tunis,105557858,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,109431744,platform,Place de Barcelone,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,110150714,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,190134298,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,190134299,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,190134300,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,190248875,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,190825491,platform,,,,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.970242
Tunis,190825497,platform,,,,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.970242
Tunis,190825502,platform,,,,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.970242
Tunis,190825539,platform,,,,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.970242
Tunis,203029531,station,Bab Saadoun,,,,,2026-02-15T13:39:03.970242
Tunis,372736529,station,,,,,,2026-02-15T13:39:03.970242
Tunis,396682623,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,401765330,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,589122853,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,589122856,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,589122857,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,613871664,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,613871665,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,613871666,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,613871667,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,615188087,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,615188088,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,615188090,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,665875170,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,665875171,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,665875172,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,665875173,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,665875176,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,672867836,station,Station Louage Moncef Bey,,,,,2026-02-15T13:39:03.970242
Tunis,680868369,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,680868370,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,681625262,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,681625263,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042770,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042774,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042775,station,المنتزه,,,,,2026-02-15T13:39:03.970242
Tunis,688042776,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042778,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042779,station,المروج 2,,,,,2026-02-15T13:39:03.970242
Tunis,688042780,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042795,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042796,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042797,station,المروج 1,,,,,2026-02-15T13:39:03.970242
Tunis,688042800,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042801,station,البيئة,,,,,2026-02-15T13:39:03.970242
Tunis,688042802,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042805,station,المروج 3,,,,,2026-02-15T13:39:03.970242
Tunis,688042806,station,الشهداء,,,,,2026-02-15T13:39:03.970242
Tunis,688042812,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042813,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042816,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688042817,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053290,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053292,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053293,station,باب عليوة,,,,,2026-02-15T13:39:03.970242
Tunis,688053294,station,محمد مناشو,,,,,2026-02-15T13:39:03.970242
Tunis,688053295,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053297,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053298,station,13 أوت,,,,,2026-02-15T13:39:03.970242
Tunis,688053299,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053301,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053304,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053306,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053307,station,محمد علي,,,,,2026-02-15T13:39:03.970242
Tunis,688053309,station,الطاهر الحداد,,,,,2026-02-15T13:39:03.970242
Tunis,688053311,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053313,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053314,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053315,station,الغزالي,,,,,2026-02-15T13:39:03.970242
Tunis,688053317,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053319,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053320,station,الحي البلدي,,,,,2026-02-15T13:39:03.970242
Tunis,688053322,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053325,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,688053327,station,النسري,,,,,2026-02-15T13:39:03.970242
Tunis,688053328,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732867333,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732867334,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732867335,station,السيدة المنوبية,,,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,732889860,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732889861,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732889862,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732889863,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732889865,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,732889866,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,756034113,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,823002727,station,جبل الجلود,,,,,2026-02-15T13:39:03.970242
Tunis,976763475,station,Erraoudha,,,,,2026-02-15T13:39:03.970242
Tunis,976766729,station,Gobaâ,,,,,2026-02-15T13:39:03.970242
Tunis,976766730,station,Les Orangers,,,,,2026-02-15T13:39:03.970242
Tunis,976768239,station,Mellassine,,,,,2026-02-15T13:39:03.970242
Tunis,1157788558,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788569,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788570,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788571,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788572,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788573,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788574,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788586,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1157788587,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243250,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243251,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243252,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243253,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243259,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243260,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243261,station,El Bortal,,,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,1223243264,station,Mannouba,,,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,1223243265,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243266,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243267,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243268,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243269,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243272,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223243273,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223437762,station,Le Bardo,,,SNCFT,RFR,2026-02-15T13:39:03.970242
Tunis,1223502989,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502990,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502991,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502992,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502993,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502995,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502996,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502997,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1223502998,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1224306096,platform,Place de Barcelone,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,1225387002,platform,,,,,,2026-02-15T13:39:03.970242
Tunis,1225423895,station,مقرين,,,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.970242
Tunis,1323672307,platform,باب عليوة,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,1323672308,platform,باب عليوة,,,TransTu,,2026-02-15T13:39:03.970242
Tunis,1324069241,platform,ساحة البرشلونة,,,TransTu,,2026-02-15T13:39:03.970242
