gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,prix,image_url
16,0.3611,36.4561,10.7376,85.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.2774,4,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/300/011F/h/85e5fe58-f5db-4a19-8e1d-53e371af49f2_81932955.avif
16,0.3611,36.4561,10.7376,100.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3168,4,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/304/242F/h/bJFcrUi73BMJMyQ3-thumb_81975920.avif
23,0.8148,36.8769,10.3247,180.0,6.0,3.0,0.5,0.8015,2.0,2562.03,0.3116,4,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/304/165F/h/jhgf_81975574.avif
1,0.3704,36.899,10.2358,130.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2746,4,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/304/221F/h/thumb_1279419_property_xlarge_81975744.avif
1,0.3704,36.899,10.2358,140.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.316,4,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/110/353F/h/11_79948081.avif
23,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2778,4,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/304/183F/h/IMG_9050_81975189.avif
15,0.2037,35.7643,10.8113,115.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.3188,4,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1250.0,https://www.mubawab-media.com/ad/8/304/161F/h/634580801_1200263535422452_38574423446394359_n_81974995.avif
23,0.7037,36.819,10.1658,183.0,4.0,2.0,0.5,0.5524,2.0,2562.03,0.3427,4,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,2900.0,https://www.mubawab-media.com/ad/8/263/461F/h/thumb_1217751_property_large_81533251.avif
23,0.8148,36.8769,10.3247,110.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3096,4,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1850.0,https://www.mubawab-media.com/ad/8/304/170F/h/594501ec-2ae1-4eb5-ad4a-8628cfc4c44f_WhatsApp%20Image%202026-02-16%20at%2012.25.27_81975012.avif
23,0.8148,36.8769,10.3247,80.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.275,4,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,2800.0,https://www.mubawab-media.com/ad/8/303/367F/h/1_81967406.avif
20,0.3333,36.8,10.1,129.0,4.0,3.0,0.5,0.3807,2.0,110184.0,0.3172,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/276/271F/h/600325169_1154505976664875_4065456099736981415_n%20%281%29_81675528.avif
23,0.7037,36.819,10.1658,130.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3277,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,2000.0,https://www.mubawab-media.com/ad/8/292/610F/h/162f2cec-c17c-4e62-b7cd-7109faea2764_81849430.avif
23,0.8148,36.8769,10.3247,70.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2774,4,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1600.0,https://www.mubawab-media.com/ad/8/201/868F/h/1_80880186.avif
23,0.8148,36.8769,10.3247,220.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.3403,4,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,6500.0,https://www.mubawab-media.com/ad/8/290/188F/h/IMG_1839_81826343.avif
1,0.3889,36.8665,10.1647,60.0,1.0,1.0,0.5,0.5305,2.0,43985.0,0.2794,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/295/256F/h/thumb_1269270_property_large_81880332.avif
23,0.7037,36.819,10.1658,148.0,3.0,3.0,0.5,0.5524,2.0,2562.03,0.3726,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2400.0,https://www.mubawab-media.com/ad/8/223/082F/h/thumb_1170742_property_large_81102954.avif
23,0.8148,36.8769,10.3247,160.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.316,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/297/068F/h/WhatsApp%20Image%202026-02-03%20at%2019.40.43%20%281%29_81899822.avif
1,0.3889,36.8665,10.1647,120.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.3313,4,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,2600.0,https://www.mubawab-media.com/ad/8/133/958F/h/WhatsApp%20Image%202025-04-30%20at%2015.32.33%20%282%29_80188428.avif
23,0.7037,36.8528,10.3247,120.0,4.0,3.0,0.5,0.5388,2.0,2562.03,0.316,4,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1850.0,https://www.mubawab-media.com/ad/8/199/707F/h/978ca0de-8261-43df-b023-59d3fdb07cfb_GF_80863931.avif
20,0.3333,36.8,10.1,129.0,4.0,3.0,0.5,0.3807,2.0,110184.0,0.3172,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/276/271F/h/600325169_1154505976664875_4065456099736981415_n%20%281%29_81675528.avif
1,0.3704,36.899,10.2358,55.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.2996,4,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/304/144F/h/IMG_9098_81974785.avif
16,0.3611,36.4561,10.7376,110.0,5.0,2.0,0.5,0.4552,2.0,154974.0,0.2782,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/268/558F/h/1_81593607.avif
23,0.8148,36.8769,10.3247,190.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3103,4,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/286/956F/h/f125d1cc-8627-4ef1-919f-021ef1be46d9_81790281.avif
23,0.8148,36.8769,10.3247,120.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3254,4,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/304/123F/h/14_81974631.avif
23,0.7037,36.819,10.1658,120.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3555,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2400.0,https://www.mubawab-media.com/ad/8/301/008F/h/thumb_1276305_property_large_81942785.avif
23,0.8148,36.8769,10.3247,170.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3416,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2550.0,https://www.mubawab-media.com/ad/8/290/218F/h/thumb_1263863_property_large_81824696.avif
23,0.8148,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2884,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/296/875F/h/thumb_1270697_property_large_81897833.avif
20,0.4259,36.8,10.1,100.0,3.0,2.0,0.5,0.334,2.0,110184.0,0.3105,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1450.0,https://www.mubawab-media.com/ad/8/226/586F/h/Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20-%202025-09-30T125939.114_81139520.avif
23,0.8148,36.8769,10.3247,210.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3128,4,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/297/262F/h/a87542e1-8e03-4d6b-a09a-e2b32132d0c8_81902048.avif
23,0.8148,36.8769,10.3247,220.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3351,4,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,4800.0,https://www.mubawab-media.com/ad/8/292/828F/h/217397314_161845982592085_2707737288383705448_n_81851744.avif
23,0.7037,36.819,10.1658,120.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3383,4,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/297/012F/h/1_81899270.avif
23,0.8148,36.8769,10.3247,200.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3246,4,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/285/574F/h/1_81776217.avif
23,0.8148,36.8769,10.3247,150.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3399,4,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,2800.0,https://www.mubawab-media.com/ad/7/959/170F/h/3_78456819.avif
1,0.3889,36.8665,10.1647,74.0,1.0,1.0,0.5,0.5305,2.0,43985.0,0.3313,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1100.0,https://www.mubawab-media.com/ad/8/304/079F/h/thumb_1279247_property_large_81974117.avif
23,0.7037,36.819,10.1658,125.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3383,4,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/298/886F/h/1_81921507.avif
23,0.8148,36.8769,10.3247,100.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2848,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/241/925F/h/9_81301603.avif
23,0.7037,36.819,10.1658,135.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3638,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/286/642F/h/1_81787204.avif
23,0.7037,36.819,10.1658,140.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3383,4,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/226/699F/h/1_81140713.avif
23,0.5926,36.819,10.2358,200.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3500.0,nan
23,0.8148,36.8769,10.3247,185.0,8.0,4.0,0.5,0.8015,2.0,2562.03,0.2758,4,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,5000.0,https://www.mubawab-media.com/ad/8/304/041F/h/m_81973910.avif
16,0.3611,36.4561,10.7376,110.0,1.0,2.0,0.5,0.4552,2.0,154974.0,0.2738,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850.0,https://www.mubawab-media.com/ad/8/288/374F/h/thumb_1239366_property_large_81805267.avif
16,0.3333,36.4561,10.7376,200.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.2738,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1800.0,https://www.mubawab-media.com/ad/8/242/314F/h/thumb_927817_property_large_81305461.avif
23,0.7037,36.8528,10.3247,140.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.2762,4,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/292/694F/h/thumb_1266581_property_large_81850284.avif
1,0.3889,36.8665,10.1647,152.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.3148,4,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/292/173F/h/5_81844915.avif
23,0.7037,36.819,10.1658,80.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3395,4,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1700.0,https://www.mubawab-media.com/ad/8/121/829F/h/489731488_1189290595521736_1212917843338965528_n_81600822.avif
23,0.8148,36.8769,10.3247,170.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3597,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/244/891F/h/thumb_1166263_property_xlarge_81333623.avif
23,0.8148,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3423,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3500.0,https://www.mubawab-media.com/ad/8/293/721F/h/thumb_1266984_property_xlarge_81860969.avif
23,0.5926,36.844,10.192,65.0,2.0,1.0,0.5,0.3403,2.0,43985.0,0.3132,4,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/295/402F/h/1_81882177.avif
23,0.5926,36.844,10.192,100.0,3.0,2.0,0.5,0.3403,2.0,43985.0,0.3148,4,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1650.0,https://www.mubawab-media.com/ad/8/293/491F/h/619897196_122110636605192847_1072528132120744185_n%20%281%29_81858761.avif
1,0.3704,36.899,10.2358,58.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3128,4,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1050.0,https://www.mubawab-media.com/ad/8/292/297F/h/IMG_6425_81846365.avif
16,0.3333,36.4561,10.7376,200.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.2738,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1800.0,https://www.mubawab-media.com/ad/8/242/314F/h/thumb_927817_property_large_81305461.avif
16,0.3611,36.4561,10.7376,110.0,1.0,1.0,0.5,0.4552,2.0,154974.0,0.2738,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/298/258F/h/thumb_1272041_property_large_81912676.avif
23,0.8148,36.8769,10.3247,50.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2706,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1150.0,https://www.mubawab-media.com/ad/8/298/746F/h/gallery_81920050.avif
16,0.3611,36.4561,10.7376,120.0,1.0,3.0,0.5,0.4552,2.0,154974.0,0.2738,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/293/153F/h/thumb_1266862_property_large_81855398.avif
16,0.3333,36.4561,10.7376,90.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.2738,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.0,https://www.mubawab-media.com/ad/8/291/122F/h/thumb_1265162_property_large_81834252.avif
23,0.7037,36.819,10.1658,70.0,3.0,1.0,0.5,0.5524,2.0,2562.03,0.3361,4,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1500.0,https://www.mubawab-media.com/ad/8/296/002F/h/photo_00_81888738.avif
23,0.5926,36.844,10.192,80.0,2.0,2.0,0.5,0.3403,2.0,43985.0,0.3184,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1150.0,https://www.mubawab-media.com/ad/8/304/055F/h/AL%20APPART%20HOOKER%20DOOLITTLE%2080M2_81973959.avif
16,0.3333,36.4561,10.7376,100.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3387,4,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/267/311F/h/gj79Df88f0cmoatl-thumb_81580570.avif
20,0.4444,36.8,10.1,80.0,1.0,1.0,0.5,0.3244,2.0,110184.0,0.2682,4,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1850.0,https://www.mubawab-media.com/ad/8/190/839F/h/c9dfb585-fc58-4c1a-b68d-8be4d4351260_80770619.avif
20,0.4444,36.8,10.1,100.0,4.0,3.0,0.5,0.3244,2.0,110184.0,0.275,4,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/277/647F/h/bf06aef2-3367-43ff-a967-4cb77115c445_81690637.avif
20,0.4444,36.8,10.1,160.0,4.0,3.0,0.5,0.3244,2.0,110184.0,0.2706,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/204/617F/h/92a9f13c-fe18-4f3b-ae08-7f2aa1696aed_80907359.avif
23,0.8148,36.8769,10.3247,113.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2734,4,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1450.0,https://www.mubawab-media.com/ad/8/272/503F/h/IMG-20251216-WA0019_81634960.avif
16,0.3611,36.4561,10.7376,100.0,2.0,1.0,0.5,0.4552,2.0,154974.0,0.3105,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/275/504F/h/1_81973836.avif
23,0.7037,36.819,10.1658,110.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3407,4,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,4200.0,https://www.mubawab-media.com/ad/8/302/949F/h/1_81962832.avif
16,0.3611,36.4561,10.7376,100.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,https://www.mubawab-media.com/ad/8/304/038F/h/1_81973762.avif
16,0.3333,36.4561,10.7376,55.0,1.0,1.0,0.5,0.4454,2.0,154974.0,0.3164,4,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,850.0,https://www.mubawab-media.com/ad/8/088/533F/h/thumb_1010274_property_large_79736640.avif
16,0.3333,36.4561,10.7376,65.0,1.0,1.0,0.5,0.4454,2.0,154974.0,0.3188,4,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,870.0,https://www.mubawab-media.com/ad/8/303/048F/h/thumb_1278434_property_large_81963795.avif
16,0.3333,36.4561,10.7376,80.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3313,4,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1300.0,https://www.mubawab-media.com/ad/8/290/195F/h/494571282_561689759888064_8869025482908754720_n-ink_81973705.avif
23,0.5926,36.844,10.192,100.0,3.0,2.0,0.5,0.3403,2.0,43985.0,0.294,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1990.0,https://www.mubawab-media.com/ad/8/293/390F/h/wad4_81857654.avif
20,0.3333,36.8,10.1,110.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.277,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,900.0,https://www.mubawab-media.com/ad/8/304/032F/h/1-WhatsApp%20Image%202026-02-14%20at%2015.55.12%20%281%29_81973676.avif
23,0.7037,36.819,10.1658,137.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.2742,4,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/296/062F/h/37135709-6d0c-41cf-bcb2-79c7c223e97b_81889806.avif
23,0.8148,36.8769,10.3247,140.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.298,4,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/303/353F/h/WhatsApp%20Image%202026-02-12%20at%2013.02.23_81967253.avif
23,0.8148,36.8769,10.3247,150.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3116,4,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/303/355F/h/WhatsApp%20Image%202026-02-11%20at%2015.28.05%20%282%29_81967295.avif
23,0.7037,36.819,10.1658,160.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3184,4,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/303/358F/h/WhatsApp%20Image%202026-02-11%20at%2015.26.58_81967306.avif
16,0.3333,36.4561,10.7376,110.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.273,4,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/291/244F/h/WhatsApp%20Image%202026-02-06%20at%2016.44.36_81924624.avif
23,0.8148,36.8769,10.3247,350.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3573,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6800.0,https://www.mubawab-media.com/ad/8/292/050F/h/thumb_1266045_property_large_81843693.avif
23,0.8148,36.8769,10.3247,130.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.318,4,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,2200.0,https://www.mubawab-media.com/ad/7/818/834F/h/9_81600747.avif
23,0.8148,36.8769,10.3247,90.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3124,4,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/290/308F/h/c382c52f-1dc5-4334-86fd-9fa360751d0b_WhatsApp%20Image%202026-01-22%20at%202.49.46%20PM_81825540.avif
23,0.8148,36.8769,10.3247,100.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.323,4,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3400.0,https://www.mubawab-media.com/ad/8/298/851F/h/6e262c72-cb3d-40a3-910d-8eb087e5181d_WhatsApp%20Image%202026-02-06%20at%203.28.44%20PM_81921093.avif
23,0.7037,36.8528,10.3247,130.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.2782,4,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/078/289F/h/thumb_998010_property_xlarge_79636688.avif
1,0.3704,36.899,10.2358,40.0,1.0,1.0,0.5,0.4235,2.0,43985.0,0.2706,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,950.0,https://www.mubawab-media.com/ad/8/294/651F/h/thumb_1268928_property_large_81871099.avif
23,0.8148,36.8769,10.3247,100.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3144,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/296/079F/h/622720585_1834956707170350_4592402035937165798_n_81889789.avif
23,0.7037,36.8528,10.3247,100.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.3136,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2400.0,https://www.mubawab-media.com/ad/8/304/025F/h/IMG_3904_81973616.avif
23,0.8148,36.8769,10.3247,190.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3254,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2900.0,https://www.mubawab-media.com/ad/8/120/099F/h/7A21EA82-8F18-4848-9EE5-A8B43F3F43BB_1_105_c_80047686.avif
1,0.3704,36.899,10.2358,100.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.316,4,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/287/512F/h/617566850_2474804702956894_6870938826790485003_n_81796212.avif
1,0.3704,36.819,10.2358,60.0,2.0,1.0,0.5,0.517,2.0,43985.0,0.3168,3,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1100.0,nan
1,0.3704,36.899,10.2358,70.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.318,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/287/526F/h/611388367_1942187243381697_1298687623574929607_n_81796319.avif
23,0.8148,36.8769,10.3247,65.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3172,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/294/069F/h/Unknown-1_81864796.avif
23,0.8148,36.8769,10.3247,150.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2754,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,4500.0,https://www.mubawab-media.com/ad/7/691/984F/h/IMG-20250131-WA0001_79698073.avif
1,0.3889,36.8665,10.1647,185.0,5.0,4.0,0.5,0.5305,2.0,43985.0,0.3589,4,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,2800.0,https://www.mubawab-media.com/ad/8/304/013F/h/1000104438_81973512.avif
23,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3236,4,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/303/974F/h/photo_00_81973072.avif
23,0.8148,36.8769,10.3247,70.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3136,4,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1900.0,https://www.mubawab-media.com/ad/8/302/633F/h/Screenshot_20260211-144353_81959663.avif
23,0.7037,36.819,10.1658,167.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3273,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/302/658F/h/IMG-20260210-WA0036_81959996.avif
1,0.3704,36.899,10.2358,100.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.2742,4,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/290/213F/h/WhatsApp%20Image%202026-01-22%20at%2012.58.45_81825775.avif
16,0.3611,36.4561,10.7376,44.0,1.0,1.0,0.5,0.4552,2.0,154974.0,0.3535,4,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,500.0,https://www.mubawab-media.com/ad/8/220/051F/h/1000004096_81070036.avif
23,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.336,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/292/330F/h/thumb_1266392_property_large_81846463.avif
23,0.8148,36.8769,10.3247,250.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3289,4,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/302/912F/h/20260213_114558_81962568.avif
23,0.7037,36.819,10.1658,83.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3395,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1350.0,https://www.mubawab-media.com/ad/8/303/835F/h/Image%20%2823%29_81971928.avif
1,0.3704,36.899,10.2358,70.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.2706,4,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/303/767F/h/gallery_81971393.avif
